label,text_norm,count
ORG,B.FA OU,1
ORG,B.el.. r saL,1
ORG,B.l,1
ORG,BAERE,1
ORG,BAGARRE,1
ORG,BANDITS,1
ORG,BANQUE COMMERCIALE D'ESCOMPTE Vin*.,1
ORG,BARVAUX,1
ORG,BASKET,1
ORG,BAtlments,1
ORG,BB,1
ORG,BCE,1
ORG,BCRACO,1
ORG,BECHSTEIN,1
ORG,BECO,1
ORG,BEERENS,1
ORG,BEERNAERT,1
ORG,BEI,1
ORG,BEIG1UM FNEUlu Pneus,1
ORG,BELACO,1
ORG,BELGA,1
ORG,BELGO-,1
ORG,BELGO-BRITISH,1
ORG,BELLIARD,1
ORG,BENEKENS,1
ORG,BENNES,1
ORG,BERCHBM,1
ORG,BERG,1
ORG,BERNA,1
ORG,BEST',1
ORG,BETON ARME,1
ORG,BEUS,1
ORG,BEVERLOO,1
ORG,BEÏÏPSRD,1
ORG,BFUBRE BRUX • BOURSE,1
ORG,BHjjl,1
ORG,BI,1
ORG,BI6,1
ORG,BIANCHI,1
ORG,BIDONS,1
ORG,BIDOÜ,1
ORG,BIJOUTIERS,1
ORG,BILANBERT,1
ORG,BILL,1
ORG,BILLET DE LONDRES FRANCE ET,1
ORG,BILLET DIPLOMATIQUE,1
ORG,BIklo,1
ORG,BJETS PERDU,1
ORG,BL,1
ORG,BLANCHISSER,1
ORG,BLASTOF,1
ORG,BLESSE,1
ORG,BLETARD,1
ORG,BMPR,1
ORG,BMW,1
ORG,BOA,1
ORG,BOBlNO danc,1
ORG,BOCIvA,1
ORG,BODEN,1
ORG,BOGOTA,1
ORG,BOMA,1
ORG,BON NI,1
ORG,BONIVERS,1
ORG,BONNKTKR,1
ORG,BONNÉTÉR,1
ORG,BOOM,1
ORG,BOQKA,1
ORG,BOR,1
ORG,BORENROLZ,1
ORG,BOSSEL,1
ORG,BOUCLÉE,1
ORG,BOUDI,1
ORG,BOUFFIOÜLX,1
ORG,BOUILLE,1
ORG,BOULANGER,1
ORG,BOULANGERIE dem,1
ORG,BOULEV,1
ORG,BOURA,1
ORG,BOURSE DE NEW-YORK New-York,1
ORG,BOURSE dem,1
ORG,BOURSIERES,1
ORG,BOUSVAL,1
ORG,BOVAL,1
ORG,BOY,1
ORG,BOÎLÈR,1
ORG,BRASSERIE dem,1
ORG,BRAZIL,1
ORG,BREEDENE-OSTENDE,1
ORG,BRESIL,1
ORG,BREVES,1
ORG,BRILLANTS OB,1
ORG,BRITISH Trad,1
ORG,BRODERIE,1
ORG,BRODERIE Cour» oraux,1
ORG,BRODERIES dem,1
ORG,BROECKX,1
ORG,BRUGMANN,1
ORG,BRUTAL,1
ORG,BRUXELLES 1 »,1
ORG,BRUXELLES 6,1
ORG,BRUXELLES BIT,1
ORG,BRUXELLES CINEMA GRAND,1
ORG,BRUXELLES FRANÇAIS,1
ORG,BRUXELLES Téléphone,1
ORG,BRUXELLES t,1
ORG,BRUXELLOISE S.A. dem,1
ORG,BRUYNSELS,1
ORG,BU Poet,1
ORG,BUE,1
ORG,BUE DE,1
ORG,BUE GAUCHEBET,1
ORG,BUE TEN BOSCH,1
ORG,BUGATTI,1
ORG,BUKENS,1
ORG,BULBA,1
ORG,BUOÙX,1
ORG,BURGHT,1
ORG,BUSINESS,1
ORG,BUYSER,1
ORG,BV,1
ORG,B^ra,1
ORG,Bain,1
ORG,Bal -Tomboîa de la,1
ORG,Bal Populaire,1
ORG,Ballet Blanc,1
ORG,Ballet Blanc»,1
ORG,Ballet-Théâtre,1
ORG,Baluba Central,1
ORG,Bank,1
ORG,Bank Montréal,1
ORG,Bank Nederland,1
ORG,Banque Belge d’,1
ORG,Banque Belge d’Afrique,1
ORG,Banque Commerciale,1
ORG,Banque Nationale de Belgique Situation DJfférenrs,1
ORG,Banque d'Emtsaion,1
ORG,Banque d'Indochine,1
ORG,Banque d* la Société Générale d,1
ORG,Banque de Bruxelles Coupons,1
ORG,Banque de Dépôt,1
ORG,Banque de Paris,1
ORG,Banque dem,1
ORG,Banque des Cafés,1
ORG,Banque des Importations,1
ORG,Banque du Con go Belge,1
ORG,Banque du Congo Beige,1
ORG,Banque du Congo belge,1
ORG,Banque d» Bruxelles,1
ORG,Banque d’Emission,1
ORG,Banque d’Exportation et d’importation,1
ORG,Banque interna tlonale,1
ORG,Banque pour Je compte do l’Office,1
ORG,Banque remboursât oes Intérêts,1
ORG,Ban» assurance,1
ORG,Bar- num & Bmley Clrcus,1
ORG,Bas prix,1
ORG,Bas-Escaut,1
ORG,Bas-Fonds,1
ORG,Basile- Morichard,1
ORG,Bastlen,1
ORG,Bc,1
ORG,Bc.réf,1
ORG,Bcrkemhu,1
ORG,Bcverloo,1
ORG,Bd /• nspach,1
ORG,Bd Bis,1
ORG,Bd Jamnr,1
ORG,Be.le,1
ORG,Beaux Arts,1
ORG,Beaux- Arts de Liège,1
ORG,Becquet,1
ORG,Beernaerts ancien Inspecteur général des troupes,1
ORG,Bel Air,1
ORG,Belge Saercns,1
ORG,Belges Cl,1
ORG,Belges de l'Est,1
ORG,Belgo- luxembourg,1
ORG,Belgo-Fon-,1
ORG,Bell Canada,1
ORG,Bellao,1
ORG,Berchem E.De Kostcr,1
ORG,Berchem Sport 3-1,1
ORG,Berchtesgaden.-,1
ORG,Berliet,1
ORG,BeukeUer,1
ORG,Biados,1
ORG,Bibelots,1
ORG,Bibliothèques 2,1
ORG,Bichette-,1
ORG,Bin-,1
ORG,Bits Stockel,1
ORG,Bl,1
ORG,Bl- zos,1
ORG,Bloc 1,1
ORG,Blors,1
ORG,Bmiili.-Charrut eonetr,1
ORG,Bnchant,1
ORG,BoUan-,1
ORG,Board of Trade,1
ORG,Board of» Trade,1
ORG,Bocchertnl,1
ORG,Bodega dem,1
ORG,Boeck,1
ORG,Bogaerts,1
ORG,Bogilsh Football,1
ORG,Boi-gerhout,1
ORG,Boimefoy,1
ORG,Bol,1
ORG,"Bondry,- Le Cours la Reine",1
ORG,BonlQ087A,1
ORG,Bonnccompagnle 51,1
ORG,Bonne éducation,1
ORG,Bonnecompagnle 51,1
ORG,Bonnerompftxnle 51,1
ORG,Bonneterie IMS,1
ORG,Bonneterie PE,1
ORG,Bouaty,1
ORG,Boulevards 102094A,1
ORG,Bouqulllon,1
ORG,Bours,1
ORG,Bourse 1,1
ORG,Bourse 43433 Malsona-,1
ORG,Bourse Automobile,1
ORG,Bourse belge de fruits,1
ORG,Bourse de Genève,1
ORG,Bourse dem,1
ORG,Bourse diamantaire,1
ORG,Box N,1
ORG,Boxlng Club de Schacrbeek,1
ORG,Br.-Nord dem,1
ORG,Br.23753^,1
ORG,Br.411>:.'?.K PIANO,1
ORG,Br.53328K DEM,1
ORG,Brasserie eovir,1
ORG,Brax.-C*atee,1
ORG,Breendonck,1
ORG,Breendonck 1,1
ORG,Brens*.,1
ORG,Bride,1
ORG,Brigade Piron,1
ORG,Brillants Arg.-dent,1
ORG,British Army of the Rhine,1
ORG,British Services,1
ORG,Brlquetlers,1
ORG,Broockère> S SS,1
ORG,Brossel-,1
ORG,Brox._25654 ON DEM,1
ORG,Broyeurs Bop,1
ORG,Bru- neel,1
ORG,Brussels K.C.,1
ORG,Brux-128Sl,1
ORG,Brux.-IL,1
ORG,Brux.-Nprd,1
ORG,Brux.15248 DRAPS,1
ORG,Brux.2824,1
ORG,Brux.48228D BUREAU d’A-SSUR,1
ORG,Brux.56594H ON DEM,1
ORG,Brux4997,1
ORG,BruxeOi-i-TrausuortS,1
ORG,BruxeUes,1
ORG,Bruxel!.,1
ORG,Bruxell,1
ORG,Bruxelles 92565Z,1
ORG,Bruxelles BILLET DIPLOMATIQUE DEMAIN,1
ORG,Bruxelles I'roil,1
ORG,Bruxelles.41109 Société importante granfimmeub,1
ORG,Bruxelle»,1
ORG,BrùxV^gntrëi,1
ORG,Brûleurs A,1
ORG,Bse,1
ORG,Bt Wal,1
ORG,Btaro cap,1
ORG,Btnxis,1
ORG,Buffalo BIU,1
ORG,Bulletins d’engagements,1
ORG,Bundestag,1
ORG,Bunlop,1
ORG,Bureau Direction,1
ORG,Bureau No 1,1
ORG,Bureau Ribbentrop,1
ORG,Bureau c. Terror,1
ORG,Bureau de la Haute Assemblée,1
ORG,Bureau de la société,1
ORG,Bureau des Domain,1
ORG,Bureau des Domaines,1
ORG,Bureau des Domaines de Bruxelles,1
ORG,Bureau du Journal d« Malmédy,1
ORG,Bureau d’information de Bruxelles de Hallgarten and C,1
ORG,Bureau d’informations diplomatiques,1
ORG,Bureau espagnol d’informations diplomatiques,1
ORG,Bureau minier des Etats-Unis,1
ORG,Bureau « Fiducia,1
ORG,Burmah,1
ORG,Bus,1
ORG,Bus de Wamaffe,1
ORG,Bus de Warasffe,1
ORG,Bx,1
ORG,B«uxitir,1
ORG,BÀINS,1
ORG,BÉ RjFsÀLU,1
ORG,BÉFAYS,1
ORG,BÉLIER,1
ORG,BÏEN,1
ORG,BÜGATTI,1
ORG,Bôncïier dem,1
ORG,Bÿj,1
ORG,B’adr,1
ORG,C I. O.,1
ORG,C Société,1
ORG,C. X. 47,1
ORG,C.A.M,1
ORG,C.E.E.,1
ORG,C.I,1
ORG,C.I.,1
ORG,C.I. 4 peut,1
ORG,C.dép.pmsé,1
ORG,C.et Com,1
ORG,CA FF,1
ORG,CABRIOL,1
ORG,CADV,1
ORG,CAFE A,1
ORG,CALIBRES,1
ORG,CAMEES,1
ORG,CAMIONNETTE,1
ORG,CAMPENHOUT,1
ORG,CANICHE,1
ORG,CANOT,1
ORG,CAPIT,1
ORG,CAPITAL,1
ORG,CAPTURÉS,1
ORG,CAPjLY,1
ORG,CARBOSS,1
ORG,CARNIÈRES,1
ORG,CARTONNAGE dem,1
ORG,CASAQCIN,1
ORG,CASERNE,1
ORG,CASSEE,1
ORG,CATH,1
ORG,CATITOLE,1
ORG,CAUPAIN,1
ORG,CAUSÉ,1
ORG,CAUWELAERT,1
ORG,CAZER1E,1
ORG,CB,1
ORG,CBH,1
ORG,CBUVRE,1
ORG,CDMPTAB,1
ORG,CED!,1
ORG,CEDER A,1
ORG,CEDER Registre,1
ORG,CEI,1
ORG,CENTRAL t Cbaenn,1
ORG,CENfei,1
ORG,CERISE Sommes,1
ORG,CERTIFICATS,1
ORG,CEuvr,1
ORG,CHAB,1
ORG,CHADE,1
ORG,CHAMBRES,1
ORG,CHAMPION,1
ORG,CHAR,1
ORG,CHARBON A Washington,1
ORG,CHARBONS,1
ORG,CHARCUTERIE dem,1
ORG,CHARPENTIER,1
ORG,CHASSEURS,1
ORG,CHASSIS,1
ORG,CHAUS,1
ORG,CHEMISERIE,1
ORG,CHEMISES S,1
ORG,CHEMISIER,1
ORG,CHERO,1
ORG,CHIC » Vu,1
ORG,CHICOREES,1
ORG,CHOCOLATŸR,1
ORG,CHRISTIAN,1
ORG,CHRYSLER ROYAL Sedan,1
ORG,CHr,1
ORG,CHÂUFF,1
ORG,CHËRCH,1
ORG,CHËRCHE,1
ORG,CI,1
ORG,CI NE,1
ORG,CI.NEVOX,1
ORG,CIBIMMO,1
ORG,CIG,1
ORG,CIIARC,1
ORG,CILLE,1
ORG,CINE AC Centre,1
ORG,CINEAC,1
ORG,CINEMA DES | GALERIES,1
ORG,CINEMA OU,1
ORG,CINEMONÛE,1
ORG,CINEPHONE,1
ORG,CINKAC Centre,1
ORG,CINQUANTENAIRE Suis acheteur maison,1
ORG,CINSAO,1
ORG,CINÉAG,1
ORG,CINÊAC Centre,1
ORG,CINÊAO Nord,1
ORG,CINËAC,1
ORG,CITRAVO,1
ORG,CITROËN,1
ORG,CIVILS,1
ORG,CK*«CfiÉ,1
ORG,CK1,1
ORG,CKUYBEKE,1
ORG,CL Créteur,1
ORG,CLAUDLV,1
ORG,CLIMATIC,1
ORG,CLIMQ,1
ORG,CLLL,1
ORG,CLOUS,1
ORG,CN DEM,1
ORG,CO O jx dem,1
ORG,CO URB AIN,1
ORG,COACH,1
ORG,COGNON,1
ORG,COIFFE,1
ORG,COIFFEUR dames dem,1
ORG,COIFFEUR “dem,1
ORG,COIFFEUR^,1
ORG,COIlOlUai U Belgique,1
ORG,COLISECM,1
ORG,COLL,1
ORG,COLLE,1
ORG,COLLEGE,1
ORG,COLLET,1
ORG,COLLETS,1
ORG,COM PT,1
ORG,COMBUSTIBLES,1
ORG,COMEDIE,1
ORG,COMINES,1
ORG,COMME N,1
ORG,COMMER,1
ORG,COMMERÇ,1
ORG,COMOFI,1
ORG,COMPRESSEURS,1
ORG,COMPTAB,1
ORG,COMPTABILITÉS,1
ORG,COMPTE-CHEQtrefl,1
ORG,COMffXit Corrësp!,1
ORG,CON- SOBUUM,1
ORG,CONCERT,1
ORG,CONDOR,1
ORG,CONFECTA,1
ORG,CONFIS,1
ORG,CONGO DE,1
ORG,CONSTITUANTE EN FRANCE,1
ORG,CONSTR,1
ORG,CONSTRUCTION Can,1
ORG,CONTREMAITRE,1
ORG,COQUELICOTS,1
ORG,CORDONNERIE,1
ORG,CORDONNIERS,1
ORG,CORDY,1
ORG,CORPORATIFS,1
ORG,CORRECTEUR,1
ORG,CORRESP,1
ORG,CORS,1
ORG,CORSETIERE,1
ORG,CORSO Cav,1
ORG,COTON,1
ORG,COURTRAI,1
ORG,COUSBB,1
ORG,COUSEUM,1
ORG,COUTE,1
ORG,COUTERA,1
ORG,COUTURIERE,1
ORG,COUVERTURES,1
ORG,COXTDE,1
ORG,COiFFEÙR dem,1
ORG,CPB,1
ORG,CR Bru xellcs,1
ORG,CRAIE,1
ORG,CRAIGNEZ,1
ORG,CREATRICE,1
ORG,CREDITT,1
ORG,CREPLET,1
ORG,CRITERIUM,1
ORG,CRITERIUM A,1
ORG,CRITERIUM NATIONAL,1
ORG,CROIZET,1
ORG,CRUYBEKE,1
ORG,CRY8TAL,1
ORG,CRYSTAI,1
ORG,CRYSTAL t Le,1
ORG,CRY’,1
ORG,CRÈME,1
ORG,CRÉATRICE,1
ORG,CRÉDITSf,1
ORG,CSF,1
ORG,CSÏJRS,1
ORG,CUAUSTEUR,1
ORG,CUISINIERE dem,1
ORG,CULTIVATEURS,1
ORG,CUMMINS DIESEL,1
ORG,CURIA,1
ORG,CWOCOIAT,1
ORG,CYCLISME Bourse,1
ORG,Cabaret,1
ORG,Cabriolet fiat 7,1
ORG,Cacciaguerra,1
ORG,Cadets de la L. M,1
ORG,Cadil- lâc,1
ORG,Café Tel,1
ORG,Café Transport,1
ORG,Caisse contracte,1
ORG,Caisse de fonds pnbUcs et d’escompte,1
ORG,Caisse d’Epargne et de Retraite,1
ORG,Caisse fonctionnant,1
ORG,Caisse générale d’Epargne et de Retraite,1
ORG,Caisse nationale de Compensation pour allocations familiales,1
ORG,Caisse pratique uno politiciue susceptible de eumbattre,1
ORG,Caldavena,1
ORG,Cale- voet,1
ORG,Cale- vœt,1
ORG,Cam-,1
ORG,Camerâta Academies' de Salsbourg,1
ORG,Camion Dodge,1
ORG,Campagn,1
ORG,Can Oosterhout,1
ORG,Canadiens mardien!,1
ORG,Canaris,1
ORG,Canello-,1
ORG,Canons,1
ORG,Canoë Club,1
ORG,Canoë Club Namurole,1
ORG,Capitale,1
ORG,Capitale 'LE,1
ORG,Capitaux,1
ORG,Carburants pour,1
ORG,Carnières,1
ORG,Carr,1
ORG,Carrefour des Enfants perdus,1
ORG,Carrefour d’enfants perdus,1
ORG,Carrint,1
ORG,Casino Communal,1
ORG,Casino de Paris Cotillons,1
ORG,Caterpillar,1
ORG,Caution 20 fr,1
ORG,Caveau Royal,1
ORG,Celul,1
ORG,Centra 1866,1
ORG,Central téléphonique médical numéro,1
ORG,Centrale 1,1
ORG,Centrale Générale des Syndicatsi „,1
ORG,Centrale des Syndicats libéraux La défense des travailleurs,1
ORG,Centrale du Vêtement,1
ORG,Centrale générale des services publics,1
ORG,Centrale nationale des employés,1
ORG,Centrale syndicale,1
ORG,Centre Anderl,1
ORG,Centre Intcrnatlon,1
ORG,Centre PETIT,1
ORG,Centre belge,1
ORG,Centre belge des relations publiques,1
ORG,Centre belge du,1
ORG,Centre des Jeunes,1
ORG,Centre d’Etüdes,1
ORG,Centre d’initiative pour la-Rénovation,1
ORG,Centre ein/ipéen des relations publiques,1
ORG,Centre européen,1
ORG,Cercle Interallié,1
ORG,Cercle belge de la,1
ORG,Cercle de Hal ee,1
ORG,Cercle de Natation ds - Bruxe’ es,1
ORG,Cercle de Pédagogie de .l’Unl- verslté,1
ORG,Cercle des Aneleo,1
ORG,Cercle des Régates Bruxelles,1
ORG,Cercle des Sports,1
ORG,Cercle d’Extension Universitaire,1
ORG,Cercle littéraire Ulcnspicgcl,1
ORG,Cercle militaii'e,1
ORG,Cercle mélapsychlque,1
ORG,Cercle royal d’escrime de Bruxelles,1
ORG,Cercle équestre namurois,1
ORG,Cerf,1
ORG,Cervantèssl3,1
ORG,Chadouf,1
ORG,Chain,1
ORG,Chair,1
ORG,Chamberl,1
ORG,Chambre Syndicale,1
ORG,Chambre Syndicale de la Blanchisserie,1
ORG,Chambre belge,1
ORG,Chambre des députés,1
ORG,Chambre des députés de Damas,1
ORG,Chambre du Conseil de Bruges,1
ORG,Chambre du conseil de Bruges,1
ORG,Chambre d’association sans but lucratif,1
ORG,Chambre syndicale belge,1
ORG,Chambre syndicale de la couverture,1
ORG,Chambre syndicale de la plomberie,1
ORG,Chambres belges,1
ORG,Chambres des dépuués et du Sénat,1
ORG,Chambres législatives d’un autre projet de loi,1
ORG,Chambres législatives un projet de loi,1
ORG,Chamebel,1
ORG,Chamonlx SPORTS,1
ORG,Champion,1
ORG,Change,1
ORG,Chanor Base Section,1
ORG,Chansonniers ROYAL,1
ORG,Chapelle-à-WaL,1
ORG,Chapertle Bruxelles,1
ORG,Chapitre,1
ORG,Char-,1
ORG,Charlefroi.de-,1
ORG,Charlerof Sportiig Club,1
ORG,Charlerol4,1
ORG,Chartes Moureanx,1
ORG,Chauff,1
ORG,Chauseures dem,1
ORG,Chaussettes noires,1
ORG,Chease Royale,1
ORG,Chefdhétel,1
ORG,Chemins de fer,1
ORG,Chemises,1
ORG,Chemises brunes,1
ORG,Chemises noires,1
ORG,Chenots,1
ORG,Cherche gross,1
ORG,Cherchons entrepût-mag,1
ORG,Cherchons lampes radio mirante,1
ORG,Chez Pan,1
ORG,Chimiques,1
ORG,Chiquant,1
ORG,Chombon dem,1
ORG,Chorale Saint-Dominique,1
ORG,Chrys,1
ORG,Chrysler Royal,1
ORG,Chrysler Windsor,1
ORG,Châ-,1
ORG,Châssis Ford,1
ORG,Chévëéüil,1
ORG,Chœurs,1
ORG,Chœurs mixte,1
ORG,Ciba,1
ORG,Cie Belge d'Exploitations Electriques,1
ORG,Cim Congo 3730,1
ORG,Cim.d',1
ORG,CimdeVisep,1
ORG,Cinderella,1
ORG,Cinéma A. B. C. <,1
ORG,Cinéma Continental,1
ORG,Circonstance,1
ORG,Citadelle i LEOPOLD,1
ORG,Citer,1
ORG,"Citroën C.4,fam",1
ORG,Citroën T.,1
ORG,Ci®,1
ORG,ClIÜuI.,1
ORG,Clabee pendar rubriqi naut-S,1
ORG,Classement,1
ORG,Classement inter-école,1
ORG,Classes Moyennes,1
ORG,Classes moyennes et du,1
ORG,Classes-,1
ORG,Cle ASSCR,1
ORG,Cle Ind,1
ORG,Cleu- lr?n,1
ORG,Clientèle parti,1
ORG,Clievroi,1
ORG,Clmrlcriil,1
ORG,Clnimb.-Studio,1
ORG,Clo-,1
ORG,Club de Bruges,1
ORG,Club de Gland,1
ORG,Club de Renaix,1
ORG,Club de l’Armée,1
ORG,Club de l’armée à la Plaza de San Martin,1
ORG,Clubs,1
ORG,Clvé’ géi’an-,1
ORG,Cnffrpg-fm4,1
ORG,Co A i’AK,1
ORG,Co OF CANADA,1
ORG,Co d.une secr,1
ORG,Co- llgnon,1
ORG,Co- minco,1
ORG,Co- piité,1
ORG,Coach,1
ORG,Coels,1
ORG,Cofirep,1
ORG,Collège de la Marine,1
ORG,Collège dea Commissaires,1
ORG,Collège des bourgmestre,1
ORG,Collège des bourgmestre et éche vins de la commune d’Ixelles,1
ORG,Collège des bourgmestre et échevins,1
ORG,Collège des bourgmestre et échevins de Bruxelles,1
ORG,Collège éahevKial,1
ORG,Collège êchev,1
ORG,"Collège,_XL",1
ORG,Collégiale des SS,1
ORG,Colonie belge,1
ORG,Com-,1
ORG,Com- jjnunicfitions,1
ORG,Com- merçants,1
ORG,Com- munlcations,1
ORG,Com- sion,1
ORG,Combat,1
ORG,Comité National de la Résistance,1
ORG,Comité Olympique Belge,1
ORG,Comité Olympique britannique,1
ORG,Comité Républicain,1
ORG,Comité Sportif,1
ORG,Comité catholique pour les Droits de l’Homme,1
ORG,Comité d'a.cquis,1
ORG,Comité d'initiative,1
ORG,Comité de Libération Parisien,1
ORG,Comité de Salut Public,1
ORG,Comité de Salut public,1
ORG,Comité de coordination du Conseil de contrôle allié,1
ORG,Comité de la Chambre Syndicale Belge,1
ORG,Comité de la Fédération Nationale des Employés Temporaires de l’Etat,1
ORG,Comité de politique économique,1
ORG,Comité de salut public,1
ORG,Comité de secours,1
ORG,Comité des Centres d’Entr’aide,1
ORG,Comité des dépenses navales,1
ORG,Comité des fêtes,1
ORG,Comité directeur de la,1
ORG,Comité d’Honneur du Cer- r cle,1
ORG,Comité d’acquisition,1
ORG,Comité d’action,1
ORG,Comité d’épuration,1
ORG,Comité italien pour-les recherches nucléaires,1
ORG,Comité ministériel de coordination économique,1
ORG,Comité national,1
ORG,Comité national belge,1
ORG,Comité national belge de service social,1
ORG,Comité national des Anciens Combattants,1
ORG,Comité national pour la récupération du papier,1
ORG,Comité national sportif,1
ORG,Comité olympique belge,1
ORG,Comité olympique national Italien,1
ORG,Comité permanent,1
ORG,Comité politique du,1
ORG,Comité républicain du,1
ORG,Comité scolaire de I,1
ORG,Comité sportif de la L. V. B.,1
ORG,Comité spécial du Haut-Katanga,1
ORG,Comités des partis,1
ORG,Commandeur de l'Ordre de Léopold,1
ORG,Commandeur de l'Ordre de Léopold II,1
ORG,Commandeur de l'Ordre de la Couronne,1
ORG,Commandeur de la Légion d’Honneur,1
ORG,Commandeur de l’Ordre do Léopold,1
ORG,Commer,1
ORG,Commerzbank,1
ORG,Commissariat au Rapatriement,1
ORG,Commissariat à la défense de la population civile,1
ORG,Commission Bonus,1
ORG,Commission Consultative,1
ORG,Commission Consultative pour employés,1
ORG,Commission Peel,1
ORG,Commission Royale des Monuments et des Sites,1
ORG,Commission bancaire,1
ORG,Commission belge,1
ORG,Commission centrale,1
ORG,Commission consultative,1
ORG,Commission consultative pour employés,1
ORG,Commission d'Asslstance,1
ORG,Commission d'assistance publique,1
ORG,Commission de Contrôle,1
ORG,Commission de Contrôle alliée,1
ORG,Commission de contact,1
ORG,Commission de contrôle alliée,1
ORG,Commission de contrôle britannique,1
ORG,Commission de contrôle interalliée,1
ORG,Commission de contrôle' alliée aux gouvernements des,1
ORG,Commission de la Chambre,1
ORG,Commission de révision des cadres » en vue d’étudier la situation des fonctionnaires,1
ORG,Commission des Affaires étran,1
ORG,Commission des Affaires étrangères de la Chambre,1
ORG,Commission des Colonies de la Chambre,1
ORG,Commission des Colonies de la Chambre La Commission des Colonies de la Chambre,1
ORG,Commission des Mercuriale,1
ORG,Commission des Nations-Unies,1
ORG,Commission des Nations-Unies pour l’Inde,1
ORG,Commission des communications,1
ORG,Commission des crédits du,1
ORG,Commission des distinctions honorifiques,1
ORG,Commission des médicaments,1
ORG,Commission des pensions,1
ORG,Commission des quatre puissances,1
ORG,Commission du contrôle,1
ORG,Commission fémine internationale du mouvement européen,1
ORG,Commission féminine du mouvement européen,1
ORG,Commission gouvernementale,1
ORG,Commission militaire américaine,1
ORG,Commission paritaire générale,1
ORG,Commission paritaire nationale,1
ORG,Commission paritaire nationale de l’Industrie,1
ORG,"Commission paritaire nationale des secteurs connexes aux constructions métallique, mécanique et électrique concernant le paiement de certains jours fériés",1
ORG,Commission paritaire régionale de l'industrie des briques de la province du Limbourg,1
ORG,Commission pontificale,1
ORG,Commission pour la profection des indigènes?,1
ORG,Commission pour la protection des,1
ORG,Commission royal' « toire,1
ORG,Commission régulatrice des Prix,1
ORG,Commission spéciale de la Cham bre,1
ORG,Commission spéciale des Finances,1
ORG,Commission sénatoriale de la Défense nationale,1
ORG,Commission sénatoriale de la Déiense nationale,1
ORG,Commission sénatoriale du,1
ORG,Commission technique de TU,1
ORG,Commissions S'oce,1
ORG,Commissions parlementaires,1
ORG,Commlssion- administrative,1
ORG,Communauté européenne,1
ORG,Communies,1
ORG,Communiste,1
ORG,Compagnie Anglais^,1
ORG,Compagnie Anglaise,1
ORG,Compagnie Anglaise GRANDE MAISON DE TAILLEURS,1
ORG,Compagnie BOVRIL 123,1
ORG,Compagnie Belge de Culture ESSCHBN,1
ORG,Compagnie Contlnen»,1
ORG,Compagnie Léa Gilbert,1
ORG,Compagnie Singer,1
ORG,Compagnie des Grands,1
ORG,Compagnie des Notaires,1
ORG,Compagnie des Propriétaire» Réunis «t,1
ORG,Compagnie du Perron de Liège,1
ORG,Compagnie d’Assurances,1
ORG,Compagnie d’Electricltô,1
ORG,Compagnie maritime belge,1
ORG,Comptabilité de l’Etat,1
ORG,Comptabilité générale,1
ORG,Compte,1
ORG,Compte Ch,1
ORG,Compte chèques,1
ORG,Compte ord,1
ORG,Comptes cour,1
ORG,Comptoir,1
ORG,Comptoir Agricole,1
ORG,Comptoir Henneton,1
ORG,Comptoir rmmobli,1
ORG,Con- dlt,1
ORG,Con- fect,1
ORG,Con-!,1
ORG,Concejo Délibérante,1
ORG,Concerts,1
ORG,Concessionnaire Westinghouse,1
ORG,Concierge bon mén,1
ORG,Concours de natation,1
ORG,Concours national de bétail,1
ORG,Conditions,1
ORG,Condlt,1
ORG,Conetimm,1
ORG,Confort,1
ORG,Confédération euro- I neonne de l’agriculture,1
ORG,Confédération générale des syndiqués,1
ORG,Confédération internationale des anciens prisonniers de guerre,1
ORG,Conférence Nationale I du Travail,1
ORG,Conférence avicole,1
ORG,Conférence de la Gaité,1
ORG,Conférence de la Gaîté,1
ORG,Conférence des Ambassadeurs,1
ORG,Conférence des Ministres des Affaires étrangères,1
ORG,Conférence des ministres des Affaires étrangères des Cinq Grandes Puissances,1
ORG,Conférence des trois principaux alliés,1
ORG,Conférence du parti,1
ORG,Conférence internationale de service social,1
ORG,Conférence internationale du Travail,1
ORG,Conférence nationale,1
ORG,Conférence nationale du,1
ORG,Congo 1,1
ORG,Congo 4150,1
ORG,Congo A,1
ORG,Congo Belge Coin,1
ORG,Congo Bell,1
ORG,Congo bélge,1
ORG,Congo!,1
ORG,Congo-belge,1
ORG,Congres,1
ORG,Congrès,1
ORG,Congrès International féminin,1
ORG,Congrès National,1
ORG,Congrès européen,1
ORG,Congrès médical international organisé â l’occasion des champtionnats d’Europe,1
ORG,Congrégation des Pères des Sacrés-Cœurs,1
ORG,Conseil National de Radiodiffusion,1
ORG,Conseil National de la Résistance,1
ORG,Conseil académique,1
ORG,Conseil communal de Malmédy,1
ORG,Conseil d'Enquêtes Maritimes,1
ORG,Conseil d'Etat,1
ORG,Conseil d'enquêtes maritimes,1
ORG,Conseil de,1
ORG,Conseil de Cabinet,1
ORG,Conseil de Chine,1
ORG,Conseil de Direction,1
ORG,Conseil de Prud'hommes de Bruxelles,1
ORG,Conseil de Prud’hommes,1
ORG,Conseil de Sécurité des Nations-Unies,1
ORG,Conseil de guerre de Courtrai,1
ORG,Conseil de guerre de Liège,1
ORG,Conseil de guerre de Louvain,1
ORG,Conseil de guerre de Louvain Lundi,1
ORG,Conseil de guerre de Mons,1
ORG,Conseil de l'Electricité,1
ORG,Conseil de l’Ecole des Sciences politiques et sociales,1
ORG,Conseil de l’Europe,1
ORG,Conseil de perfectionnement,1
